customer_id,customer_name,gender,birth_year,city,province,join_date,membership
C25781,Wahyu Ramadhan,Wanita,1981,Jakarta Timur,DKI Jakarta,2023-04-06,Silver
C25782,Budi Kusuma,Pria,1996,Semarang,Jawa Tengah,2024-06-12,Basic
C25783,Nadia Halim,Pria,1992,Jogjakarta,DI Yogyakarta,2022-06-27,Silver
C25784,Ayu Hidayat,,1999,Denpasar,Bali,2022-02-01,Basic
C25785,Fitri Hidayat,Wanita,1998,Denpasar,Bali,2023-11-19,Basic
C25786,Nadia Saputra,Wanita,1973,Jakarta Selatan,DKI Jakarta,2024-02-06,Basic
C25787,Arif Pratama,Pria,1999,Balikpapan,Kalimantan Timur,2023-12-12,Basic
C25788,Reza Ramadhan,Pria,2002,Yogyakarta,DI Yogyakarta,2023-07-20,Basic
C25789,Andi Hidayat,Pria,1972,Bogor,Jawa Barat,2023-05-18,Basic
C25790,Putri Kusuma,Wanita,1988,Jakarta Selatan,DKI Jakarta,2022-10-28,Basic
C25791,Fitri Permana,Pria,1976,Tangerang,Banten,2023-08-28,Basic
C25792,Nurul Ramadhan,Wanita,1982,Malang,Jawa Timur,2023-02-01,Basic
C25793,Anisa Permana,Wanita,1990,Bogor,Jawa Barat,2023-07-05,Basic
C25794,Bayu Nugroho,Pria,2001,Bekasi,Jawa Barat,2024-03-15,Basic
C25795,Hendra Kusuma,Wanita,1983,Bogor,Jawa Barat,2022-03-23,Basic
C25796,Lestari Halim,Pria,1987,Jakarta selatan,DKI Jakarta,2023-12-20,Silver
C25797,Fajar Firmansyah,,1976,BANDUNG,Jawa Barat,2022-07-18,Silver
C25798,Teguh Nugroho,Pria,1970,Semarang,Jawa Tengah,2023-02-25,Silver
C25799,Fajar Pratama,Wanita,1975,Bandung,Jawa Barat,2023-11-05,Basic
C25800,Arif Hidayat,Pria,1978,Tangerang,Banten,2022-09-11,Basic
C25801,Galih Halim,Wanita,1996,Makassar,Sulawesi Selatan,2023-12-04,Basic
C25802,Dewi Setiawan,Pria,1985,Tangerang Selatan,Banten,2022-08-28,Basic
C25803,Dewi Hidayat,Pria,1982,Surabaya,Jawa Timur,2024-08-29,Basic
C25804,Maya Utami,Pria,1993,Jogja,DI Yogyakarta,2023-06-23,Basic
C25805,Maya Ramadhan,Pria,1997,bandung,Jawa Barat,2022-11-08,Basic
C25806,Yoga Wijaya,Pria,1991,Bekasi,Jawa Barat,2023-10-27,Silver
C25807,Bayu Setiawan,Wanita,1991,Malang,Jawa Timur,2023-10-16,Basic
C25808,Agus Permana,Wanita,1980,Jakarta Selatan,DKI Jakarta,2023-03-08,Gold
C25809,Nurul Utami,Wanita,1973,jakarta timur,DKI Jakarta,2022-06-08,Silver
C25810,Andi Rahayu,Wanita,1991,Bekasi,Jawa Barat,2022-01-13,Basic
C25811,Lestari Nugroho,Wanita,1973,Jakarta Selatan,DKI Jakarta,2022-06-24,Basic
C25812,Dimas Saputra,Wanita,1994,Depok,Jawa Barat,2022-06-21,Basic
C25813,Yoga Hidayat,Wanita,1988,Bogor,Jawa Barat,2022-07-11,Silver
C25814,Iqbal Wijaya,Pria,2000,Jakarta Timur,DKI Jakarta,2022-12-12,Basic
C25815,Dewi Utami,Pria,1993,Bogor,Jawa Barat,2023-02-26,Basic
C25816,Fajar Nugroho,Pria,1990,Denpasar,Bali,2023-06-27,Basic
C25817,Ayu Permana,Wanita,1987,tangerang selatan,Banten,2024-03-05,Silver
C25818,Siti Rahayu,Wanita,1986,Palembang,Sumatera Selatan,2024-09-01,Basic
C25819,Vina Santoso,Wanita,1975,Tangerang Selatan,Banten,2022-01-31,Basic
C25820,Intan Halim,Pria,1996,Jakarta Selatan,DKI Jakarta,2023-04-04,Basic
C25821,Siti Pratama,Pria,2003,jakarta barat,DKI Jakarta,2022-02-09,Basic
C25822,Sari Utami,Wanita,1983,Tangerang Selatan,Banten,2022-05-02,Basic
C25823,Nurul Hidayat,Pria,1982,Jakarta Selatan,DKI Jakarta,2022-04-27,Basic
C25824,Fajar Ramadhan,Wanita,1989,jakarta timur,DKI Jakarta,2024-02-13,Basic
C25825,Lestari Permana,Wanita,1977,Bekasi,Jawa Barat,2024-06-15,Silver
C25826,Maya Anggraini,Pria,1990,Denpasar,Bali,2024-08-06,Basic
C25827,Dimas Halim,Wanita,2001,Bekasi,Jawa Barat,2022-05-01,Silver
C25828,Nurul Saputra,Wanita,1976,Bekasi,Jawa Barat,2023-03-27,Silver
C25829,Rani Santoso,Pria,1982,Bandung,Jawa Barat,2024-04-18,Basic
C25830,Bayu Halim,Wanita,1972,Surabaya,Jawa Timur,2023-09-09,Silver
C25831,Hendra Santoso,Wanita,1979,tangerang selatan,Banten,2023-11-10,Basic
C25832,Putri Saputra,Wanita,1973,Tangerang Selatan,Banten,2023-03-20,Silver
C25833,Rizky Rahayu,Wanita,1998,Medan,Sumatera Utara,2023-11-16,Silver
C25834,Nadia Ramadhan,Wanita,1971,Balikpapan,Kalimantan Timur,2023-04-10,
C25835,Fajar Firmansyah,Pria,1986,Malang,Jawa Timur,2023-01-04,Basic
C25836,Iqbal Anggraini,Wanita,1993,Surabaya,Jawa Timur,2023-09-23,Basic
C25837,Nadia Nugroho,Wanita,1996,Tangerang,Banten,2024-06-24,Basic
C25838,Bayu Pratama,Pria,1988,Bogor,Jawa Barat,2023-09-26,Silver
C25839,Ayu Ramadhan,Pria,1986,Jaktim,DKI Jakarta,2022-12-17,Basic
C25840,Sari Firmansyah,Wanita,1989,Depok,Jawa Barat,2022-04-26,Gold
C25841,Dimas Kusuma,Wanita,1999,Bandung,Jawa Barat,2024-02-22,Basic
C25842,Wahyu Ramadhan,Pria,1990,Bogor,Jawa Barat,2022-03-19,Basic
C25843,Fajar Ramadhan,Wanita,1977,Balikpapan,Kalimantan Timur,2023-11-12,Silver
C25844,Lestari Setiawan,Wanita,1976,Bogor,Jawa Barat,2024-06-16,Basic
C25845,Sari Setiawan,,1982,Tangsel,Banten,2022-07-30,Basic
C25846,Rani Permana,Pria,2001,Bogor,Jawa Barat,2022-12-17,Silver
C25847,Nurul Saputra,Wanita,1995,Makassar,Sulawesi Selatan,2022-04-19,Silver
C25848,Galih Kusuma,Wanita,1998,Yogyakarta,DI Yogyakarta,2024-01-11,Basic
C25849,Hendra Utami,Pria,1976,Jakarta Barat,DKI Jakarta,2022-06-04,Silver
C25850,Ayu Santoso,Wanita,1999,Jakarta Selatan,DKI Jakarta,2024-03-29,Gold
C25851,Dewi Nugroho,Pria,1982,Palembang,Sumatera Selatan,2023-07-31,Basic
C25852,Teguh Utami,Wanita,1982,Tangerang Selatan,Banten,2023-08-17,Basic
C25853,Rizky Pratama,Wanita,1999,Tangerang,Banten,2024-01-08,Basic
C25854,Agus Kusuma,Wanita,1988,Depok,Jawa Barat,2022-04-13,Basic
C25855,Reza Firmansyah,Pria,1984,Jakarta Timur,DKI Jakarta,2022-10-28,Basic
C25856,Nadia Firmansyah,Wanita,2001,Bandung,Jawa Barat,2022-12-03,Silver
C25857,Putri Halim,Pria,1990,Depok,Jawa Barat,2024-09-16,Basic
C25858,Putri Hidayat,Pria,2001,JAKARTA SELATAN,DKI Jakarta,2023-06-16,Basic
C25859,Rizky Utami,Pria,1998,Jakarta Timur,DKI Jakarta,2024-02-24,Basic
C25860,Yoga Kusuma,Pria,1981,Jakarta Selatan,DKI Jakarta,2022-08-03,Silver
C25861,Teguh Firmansyah,,1999,Bekasi,Jawa Barat,2024-04-14,Basic
C25862,Arif Setiawan,Pria,1976,jakarta timur,DKI Jakarta,2023-05-13,Basic
C25863,Galih Hidayat,Pria,1991,Jakarta Selatan,DKI Jakarta,2022-09-25,Basic
C25864,Intan Saputra,Pria,1985,Depok,Jawa Barat,2022-06-03,Basic
C25865,Arif Pratama,Wanita,1980,Balikpapan,Kalimantan Timur,2024-09-18,Gold
C25866,Bayu Nugroho,Wanita,1991,Bekasi,Jawa Barat,2023-08-14,Basic
C25867,Maya Anggraini,Wanita,2001,Tangerang,Banten,2023-05-12,Basic
C25868,Teguh Permana,Pria,1982,Jakarta Barat,DKI Jakarta,2024-03-24,Basic
C25869,Yoga Ramadhan,Pria,1972,Jakarta Timur,DKI Jakarta,2024-01-02,Basic
C25870,Siti Hidayat,Pria,2000,tangerang selatan,Banten,2022-12-26,Basic
C25871,Rani Saputra,Pria,1996,Depok,Jawa Barat,2023-06-18,Silver
C25872,Yoga Rahayu,Pria,1970,jakarta selatan,DKI Jakarta,2024-03-28,Basic
C25873,Arif Firmansyah,,1988,Bandung,Jawa Barat,2023-06-02,
C25874,Yoga Saputra,,1972,Jakarta Barat,DKI Jakarta,2023-07-11,Basic
C25875,Dewi Utami,Pria,1985,Tangerang,Banten,2024-03-02,Gold
C25876,Maya Pratama,Wanita,1993,Bandung,Jawa Barat,2023-03-10,Basic
C25877,Fajar Nugroho,Wanita,1999,Tangerang,Banten,2022-07-17,Basic
C25878,Dimas Santoso,Pria,1976,Jakarta Timur,DKI Jakarta,2023-11-12,Basic
C25879,Putri Pratama,Wanita,1983,jakarta timur,DKI Jakarta,2022-09-09,Basic
C25880,Dimas Ramadhan,,1984,Malang,Jawa Timur,2023-09-09,Basic
C25881,Lestari Ramadhan,Wanita,2002,tangerang selatan,Banten,2023-03-28,Silver
C25882,Lestari Wijaya,Wanita,1985,Jakarta Selatan,DKI Jakarta,2022-10-30,
C25883,Vina Wijaya,Wanita,1993,Tangerang,Banten,2023-01-10,Basic
C25884,Reza Halim,Wanita,1986,Tangerang Selatan,Banten,2022-06-26,Silver
C25885,Maya Firmansyah,,1984,Surabaya,Jawa Timur,2023-02-23,
C25886,Dewi Nugroho,,1977,Bandung,Jawa Barat,2023-09-07,Gold
C25887,Intan Firmansyah,Wanita,1970,Tangerang,Banten,2022-03-02,Basic
C25888,Intan Wijaya,Pria,1994,Denpasar,Bali,2022-04-10,Basic
C25889,Andi Permana,Wanita,1984,Jakarta Selatan,DKI Jakarta,2023-02-13,Silver
C25890,Fajar Nugroho,Wanita,1975,Tangerang,Banten,2024-08-24,Basic
C25891,Fajar Hidayat,Pria,1979,Balikpapan,Kalimantan Timur,2023-03-07,Basic
C25892,Galih Ramadhan,Pria,1972,Jakarta Timur,DKI Jakarta,2024-03-14,Silver
C25893,Dewi Firmansyah,Pria,1995,Tangerang,Banten,2022-03-31,Silver
C25894,Galih Anggraini,Pria,1991,Semarang,Jawa Tengah,2022-06-10,Silver
C25895,Putri Wijaya,Wanita,1975,Tangerang Selatan,Banten,2022-12-20,Basic
C25896,Fitri Nugroho,,1986,Bandung,Jawa Barat,2023-08-09,Basic
C25897,Ayu Kusuma,Wanita,1980,Bandung,Jawa Barat,2022-06-09,Silver
C25898,Galih Firmansyah,Wanita,1975,Tangerang,Banten,2023-05-12,Basic
C25899,Anisa Hidayat,Wanita,1971,Bandung,Jawa Barat,2023-11-22,Silver
C25900,Rizky Pratama,Wanita,1987,Denpasar,Bali,2024-02-14,Silver
C25901,Wahyu Nugroho,Pria,1988,Surabaya,Jawa Timur,2024-04-19,Silver
C25902,Andi Hidayat,Wanita,1988,Jakarta Timur,DKI Jakarta,2023-07-21,Basic
C25903,Nurul Nugroho,,1971,Jakarta Timur,DKI Jakarta,2022-10-18,Gold
C25904,Putri Santoso,Wanita,1987,Bekasi,Jawa Barat,2024-09-12,Silver
C25905,Hendra Utami,Pria,1999,Jaksel,DKI Jakarta,2022-12-27,Silver
C25906,Bayu Anggraini,Wanita,1979,Tangerang,Banten,2022-11-02,Basic
C25907,Dewi Anggraini,Pria,2003,Jakarta Barat,DKI Jakarta,2022-07-08,Basic
C25908,Dimas Saputra,Pria,1984,Surabaya,Jawa Timur,2024-02-01,
C25909,Bayu Utami,Wanita,1991,Tangerang Selatan,Banten,2023-02-25,Gold
C25910,Fitri Nugroho,Wanita,1993,Balikpapan,Kalimantan Timur,2022-05-17,Silver
C25911,Citra Ramadhan,Pria,1998,tangerang selatan,Banten,2022-06-11,Silver
C25912,Nurul Ramadhan,Pria,1970,BANDUNG,Jawa Barat,2022-03-31,Gold
C25913,Arif Pratama,Pria,1997,surabaya,Jawa Timur,2023-07-28,Gold
C25914,Vina Rahayu,Pria,1991,Medan,Sumatera Utara,2022-01-08,Basic
C25915,Anisa Anggraini,Wanita,1997,Jakarta Selatan,DKI Jakarta,2023-07-27,Basic
C25916,Citra Saputra,Pria,2000,Bekasi,Jawa Barat,2023-04-11,Basic
C25917,Citra Anggraini,,2003,Jakarta Barat,DKI Jakarta,2023-11-15,Gold
C25918,Wahyu Halim,Wanita,1972,Palembang,Sumatera Selatan,2023-11-03,Basic
C25919,Andi Pratama,Pria,1977,JAKARTA BARAT,DKI Jakarta,2024-06-25,Basic
C25920,Citra Saputra,Pria,1979,Jakarta Timur,DKI Jakarta,2022-08-14,Silver
C25921,Galih Wijaya,Pria,1987,Bekasi,Jawa Barat,2023-11-26,
C25922,Nurul Nugroho,Pria,1973,surabaya,Jawa Timur,2023-12-07,Basic
C25923,Iqbal Anggraini,Wanita,1983,Depok,Jawa Barat,2022-04-13,Basic
C25924,Rani Nugroho,Pria,1997,Balikpapan,Kalimantan Timur,2024-01-19,Basic
C25925,Hendra Halim,Wanita,1984,Jakarta Selatan,DKI Jakarta,2024-04-25,Basic
C25926,Vina Pratama,Wanita,1994,Bandung,Jawa Barat,2023-03-06,
C25927,Arif Setiawan,Wanita,1972,Jaktim,DKI Jakarta,2024-01-25,Basic
C25928,Yoga Setiawan,Wanita,1978,Yogyakarta,DI Yogyakarta,2022-09-04,Basic
C25929,Sari Setiawan,Wanita,1988,Surabaya,Jawa Timur,2023-01-28,
C25930,Teguh Permana,Wanita,1971,Jakarta Barat,DKI Jakarta,2023-08-23,Basic
C25931,Fitri Ramadhan,Pria,2001,Surabaya,Jawa Timur,2024-08-07,Basic
C25932,Sari Hidayat,Wanita,1988,TANGSEL,Banten,2022-04-30,Basic
C25933,Intan Pratama,,1989,Jakarta Selatan,DKI Jakarta,2022-02-26,Gold
C25934,Dewi Hidayat,Pria,1997,Bekasi,Jawa Barat,2023-03-19,Basic
C25935,Fitri Setiawan,Pria,1999,Malang,Jawa Timur,2022-10-07,Basic
C25936,Dewi Firmansyah,Wanita,1984,Bandung,Jawa Barat,2022-08-01,Silver
C25937,Lestari Permana,Pria,1980,Bekasi,Jawa Barat,2023-02-24,Basic
C25938,Sari Saputra,Pria,1988,Jakarta selatan,DKI Jakarta,2023-10-31,Silver
C25939,Ayu Santoso,Pria,1971,Bandung,Jawa Barat,2022-08-27,Silver
C25940,Arif Firmansyah,Pria,1982,Bandung,Jawa Barat,2024-07-03,Basic
C25941,Arif Rahayu,Pria,1971,Tangerang,Banten,2023-04-02,Gold
C25942,Nadia Santoso,Pria,1985,Medan,Sumatera Utara,2023-10-27,Basic
C25943,Intan Saputra,Pria,1995,Denpasar,Bali,2023-04-15,Basic
C25944,Anisa Santoso,Pria,1998,Bekasi,Jawa Barat,2023-04-13,Basic
C25945,Maya Hidayat,Wanita,2000,Denpasar,Bali,2024-03-27,Basic
C25946,Fitri Firmansyah,Wanita,1997,Jakarta Selatan,DKI Jakarta,2023-09-14,Basic
C25947,Intan Wijaya,Pria,1988,JAKARTA SELATAN,DKI Jakarta,2024-09-03,Gold
C25948,Fitri Setiawan,Wanita,1997,TANGSEL,Banten,2024-07-09,Silver
C25949,Sari Setiawan,Wanita,1992,Bogor,Jawa Barat,2022-02-23,Silver
C25950,Rani Hidayat,Pria,1989,JAKARTA BARAT,DKI Jakarta,2022-08-10,Basic
C25951,Budi Saputra,Wanita,1997,Tangerang Selatan,Banten,2023-09-23,Gold
C25952,Bayu Santoso,Wanita,1992,Surabaya ,Jawa Timur,2023-04-08,Basic
C25953,Galih Saputra,Wanita,1976,Medan,Sumatera Utara,2023-06-10,Basic
C25954,Dimas Permana,Wanita,1971,JAKARTA BARAT,DKI Jakarta,2022-05-31,Basic
C25955,Citra Pratama,Pria,2001,Depok,Jawa Barat,2024-01-19,Basic
C25956,Anisa Nugroho,Wanita,1978,SBY,Jawa Timur,2022-06-22,Basic
C25957,Arif Santoso,Wanita,1979,Bogor,Jawa Barat,2024-04-26,Silver
C25958,Hendra Anggraini,Wanita,1975,Yogyakarta,DI Yogyakarta,2022-05-19,Basic
C25959,Siti Halim,Wanita,1993,bandung,Jawa Barat,2024-09-12,Basic
C25960,Galih Nugroho,Pria,1975,Bogor,Jawa Barat,2022-07-20,Silver
C25961,Intan Ramadhan,Wanita,2002,Tangerang Selatan,Banten,2024-01-05,Basic
C25962,Citra Kusuma,Pria,1997,Depok,Jawa Barat,2022-05-26,Basic
C25963,Dimas Wijaya,Pria,1993,Malang,Jawa Timur,2023-05-24,Silver
C25964,Iqbal Santoso,Pria,1995,Bekasi,Jawa Barat,2022-09-26,Silver
C25965,Arif Setiawan,Pria,2001,Balikpapan,Kalimantan Timur,2023-02-07,Basic
C25966,Citra Anggraini,Wanita,1983,Semarang,Jawa Tengah,2022-08-03,Basic
C25967,Vina Hidayat,Wanita,1998,Jakarta Selatan,DKI Jakarta,2023-08-11,Silver
C25968,Bayu Ramadhan,Pria,1988,Tangerang Selatan,Banten,2023-02-10,Basic
C25969,Fajar Utami,Pria,1996,Jakarta Selatan,DKI Jakarta,2024-02-13,Silver
C25970,Fitri Halim,Pria,1983,Surabaya,Jawa Timur,2023-11-17,Basic
C25971,Sari Kusuma,,1997,Bandung,Jawa Barat,2022-07-03,Basic
C25972,Intan Ramadhan,Wanita,1986,Surabaya,Jawa Timur,2024-09-10,Basic
C25973,Maya Wijaya,Pria,1975,Bekasi,Jawa Barat,2024-08-09,Basic
C25974,Andi Hidayat,Wanita,1985,Yogyakarta,DI Yogyakarta,2022-11-19,Basic
C25975,Vina Halim,Pria,1992,Tangerang,Banten,2024-03-05,Basic
C25976,Intan Ramadhan,Wanita,1995,Bekasi,Jawa Barat,2024-01-07,Basic
C25977,Budi Halim,Wanita,1999,Jakarta Selatan,DKI Jakarta,2022-05-20,Silver
C25978,Hendra Setiawan,Wanita,1994,Bekasi,Jawa Barat,2024-03-08,Basic
C25979,Citra Halim,Pria,1996,Bekasi,Jawa Barat,2023-07-12,Silver
C25980,Anisa Ramadhan,Pria,1971,Surabaya,Jawa Timur,2024-02-16,
C25981,Bayu Firmansyah,Wanita,1970,Palembang,Sumatera Selatan,2023-04-06,Basic
C25982,Andi Wijaya,Pria,1971,Jakbar,DKI Jakarta,2022-09-21,Silver
C25983,Agus Anggraini,Pria,1987,Denpasar,Bali,2022-10-28,
C25984,Budi Kusuma,Pria,2000,Bekasi,Jawa Barat,2022-06-28,Silver
C25985,Anisa Rahayu,Pria,1991,Jakarta Barat,DKI Jakarta,2022-09-15,Silver
C25986,Putri Rahayu,Wanita,1972,Malang,Jawa Timur,2024-07-08,Basic
C25987,Fitri Saputra,Wanita,1986,Jakarta Barat,DKI Jakarta,2023-02-22,Basic
C25988,Rizky Permana,Wanita,1971,Bekasi,Jawa Barat,2024-07-28,Gold
C25989,Hendra Permana,Pria,1997,Depok,Jawa Barat,2023-11-11,Basic
C25990,Fitri Pratama,Pria,1990,Makassar,Sulawesi Selatan,2024-06-10,Basic
C25991,Galih Utami,Wanita,1996,Balikpapan,Kalimantan Timur,2024-08-12,Basic
C25992,Wahyu Kusuma,Pria,1982,Denpasar,Bali,2022-04-01,Basic
C25993,Rani Rahayu,Wanita,1991,Bekasi,Jawa Barat,2023-01-09,Basic
C25994,Dimas Nugroho,Pria,1989,Malang,Jawa Timur,2023-11-06,Silver
C25995,Budi Hidayat,Wanita,1997,Jakarta Barat,DKI Jakarta,2024-08-13,Basic
C25996,Arif Ramadhan,Pria,1970,JAKARTA BARAT,DKI Jakarta,2023-12-29,Silver
C25997,Anisa Rahayu,Wanita,1981,Balikpapan,Kalimantan Timur,2023-05-21,Silver
C25998,Intan Kusuma,Pria,1977,Tangerang Selatan,Banten,2023-11-21,Gold
C25999,Ayu Halim,Pria,1993,Tangerang,Banten,2024-06-22,Basic
C26000,Maya Permana,Wanita,1975,Palembang,Sumatera Selatan,2023-04-29,Basic
C26001,Galih Nugroho,Pria,1993,Depok,Jawa Barat,2022-09-04,Silver
C26002,Reza Anggraini,Pria,1972,jakarta timur,DKI Jakarta,2022-03-02,Silver
C26003,Lestari Rahayu,Wanita,2000,Jakarta Timur,DKI Jakarta,2024-01-20,Basic
C26004,Siti Setiawan,Wanita,1985,Makassar,Sulawesi Selatan,2022-11-24,Silver
C26005,Fitri Hidayat,Wanita,2002,Denpasar,Bali,2024-07-25,Basic
C26006,Lestari Kusuma,Wanita,1971,Tangerang Selatan,Banten,2023-03-08,Silver
C26007,Bayu Rahayu,,1981,Tangerang Selatan,Banten,2022-04-25,Basic
C26008,Reza Anggraini,Pria,1993,Yogyakarta,DI Yogyakarta,2024-03-06,Basic
C26009,Nadia Setiawan,Wanita,1989,Surabaya,Jawa Timur,2022-07-30,Basic
C26010,Citra Halim,Wanita,1997,Makassar,Sulawesi Selatan,2023-12-16,Basic
C26011,Teguh Setiawan,Pria,1996,Medan,Sumatera Utara,2022-03-27,
C26012,Yoga Hidayat,Wanita,2003,Jakbar,DKI Jakarta,2024-05-19,Gold
C26013,Dewi Permana,Pria,1997,Makassar,Sulawesi Selatan,2023-10-12,Basic
C26014,Fajar Kusuma,Wanita,1998,Jakarta Timur,DKI Jakarta,2022-05-08,Silver
C26015,Hendra Saputra,Wanita,1979,Jakarta Selatan,DKI Jakarta,2024-05-20,Silver
C26016,Reza Pratama,Wanita,1997,Bogor,Jawa Barat,2023-12-18,Basic
C26017,Andi Rahayu,Pria,1990,Bandung,Jawa Barat,2022-05-18,Basic
C26018,Nurul Wijaya,Wanita,2000,Jakarta Selatan,DKI Jakarta,2024-04-15,Basic
C26019,Dewi Wijaya,Wanita,1974,Surabaya,Jawa Timur,2024-06-17,Basic
C26020,Dimas Rahayu,Pria,1988,Jakarta Selatan,DKI Jakarta,2024-05-26,Basic
C26021,Rani Nugroho,Wanita,1999,Jakarta Timur,DKI Jakarta,2023-03-19,Basic
C26022,Citra Wijaya,Wanita,1982,Bekasi,Jawa Barat,2022-07-17,Basic
C26023,Lestari Kusuma,Pria,1988,Denpasar,Bali,2024-01-10,Basic
C26024,Reza Setiawan,Wanita,1992,Jakarta Barat,DKI Jakarta,2023-05-29,Basic
C26025,Putri Hidayat,Wanita,1973,Bekasi,Jawa Barat,2024-03-29,Gold
C26026,Vina Hidayat,Wanita,1985,Surabaya,Jawa Timur,2022-03-06,Gold
C26027,Galih Rahayu,Pria,1976,Surabaya,Jawa Timur,2022-02-24,Silver
C26028,Maya Hidayat,,1997,Makassar,Sulawesi Selatan,2023-12-30,Basic
C26029,Nurul Saputra,,1979,Tangerang,Banten,2024-04-28,Basic
C26030,Teguh Nugroho,Pria,1981,Semarang,Jawa Tengah,2023-07-18,Basic
C26031,Ayu Santoso,Wanita,1987,Medan,Sumatera Utara,2022-12-21,Basic
C26032,Reza Hidayat,Wanita,1990,Jakarta Selatan,DKI Jakarta,2023-10-15,Basic
C26033,Anisa Pratama,Pria,1987,tangerang selatan,Banten,2022-12-15,Basic
C26034,Budi Rahayu,Pria,1986,Palembang,Sumatera Selatan,2023-04-14,Silver
C26035,Maya Utami,Pria,2003,Jakarta Timur,DKI Jakarta,2022-08-01,Gold
C26036,Rizky Firmansyah,Wanita,2000,Medan,Sumatera Utara,2024-05-31,Basic
C26037,Bayu Firmansyah,Wanita,2002,Jakarta Selatan,DKI Jakarta,2022-06-30,Silver
C26038,Nadia Pratama,Wanita,1995,Yogyakarta,DI Yogyakarta,2022-11-27,Silver
C26039,Wahyu Anggraini,Wanita,1981,Denpasar,Bali,2023-12-01,Basic
C26040,Nurul Santoso,Wanita,1976,Palembang,Sumatera Selatan,2022-07-21,Gold
C26041,Nadia Nugroho,Wanita,1992,Tangerang,Banten,2024-02-05,Basic
C26042,Teguh Hidayat,Wanita,1975,Bogor,Jawa Barat,2024-07-31,Basic
C26043,Siti Setiawan,Pria,1974,jakarta barat,DKI Jakarta,2022-09-16,Basic
C26044,Rani Hidayat,Wanita,1992,Jakarta Barat,DKI Jakarta,2024-02-10,Basic
C26045,Dimas Anggraini,Pria,1990,Bekasi,Jawa Barat,2022-07-09,Basic
C26046,Iqbal Permana,Pria,1990,Depok,Jawa Barat,2023-02-18,Gold
C26047,Wahyu Setiawan,,2002,Makassar,Sulawesi Selatan,2022-03-18,Gold
C26048,Teguh Saputra,Wanita,1999,Bekasi,Jawa Barat,2023-01-22,Basic
C26049,Rizky Saputra,Wanita,1972,Bogor,Jawa Barat,2023-02-26,Gold
C26050,Yoga Halim,Pria,1988,Jakbar,DKI Jakarta,2022-10-26,Basic
C26051,Siti Setiawan,Wanita,1990,Jogja,DI Yogyakarta,2022-04-07,Basic
C26052,Lestari Nugroho,Pria,1975,SBY,Jawa Timur,2022-02-23,Silver
C26053,Nurul Hidayat,Pria,2002,Bogor,Jawa Barat,2024-02-07,Basic
C26054,Bayu Ramadhan,Pria,1994,Bogor,Jawa Barat,2022-09-27,
C26055,Bayu Saputra,Pria,1976,Surabaya,Jawa Timur,2023-07-30,Gold
C26056,Hendra Nugroho,Pria,1974,Tangsel,Banten,2024-02-12,Basic
C26057,Ayu Nugroho,Pria,1985,Jakarta Barat,DKI Jakarta,2022-05-21,Gold
C26058,Maya Hidayat,Pria,1970,Bekasi,Jawa Barat,2022-04-18,Basic
C26059,Rizky Firmansyah,Pria,1991,jakarta barat,DKI Jakarta,2022-09-09,Basic
C26060,Hendra Rahayu,Pria,1989,Bogor,Jawa Barat,2023-02-18,Basic
C26061,Putri Rahayu,Pria,1990,Jaktim,DKI Jakarta,2024-04-09,Silver
C26062,Putri Wijaya,Wanita,1977,Jakarta Barat,DKI Jakarta,2022-09-13,Silver
C26063,Sari Wijaya,Pria,1975,jakarta barat,DKI Jakarta,2022-03-01,Basic
C26064,Agus Permana,Wanita,1991,Tangerang,Banten,2022-03-22,Silver
C26065,Fitri Pratama,Wanita,1992,Malang,Jawa Timur,2022-12-19,Basic
C26066,Iqbal Halim,Wanita,1987,Surabaya,Jawa Timur,2024-04-22,
C26067,Bayu Pratama,Wanita,1982,Tangerang,Banten,2023-12-10,Basic
C26068,Rizky Anggraini,Wanita,1980,Denpasar,Bali,2023-03-06,Basic
C26069,Nurul Setiawan,Wanita,1973,Jakarta selatan,DKI Jakarta,2022-10-01,Gold
C26070,Rizky Rahayu,Pria,1990,Jakarta Barat,DKI Jakarta,2024-07-13,Basic
C26071,Teguh Permana,Wanita,1982,Denpasar,Bali,2024-08-19,Basic
C26072,Nurul Anggraini,,1970,Medan,Sumatera Utara,2023-10-01,Silver
C26073,Maya Santoso,Pria,1975,Surabaya,Jawa Timur,2023-05-31,Silver
C26074,Iqbal Santoso,Wanita,1999,Depok,Jawa Barat,2022-10-21,Basic
C26075,Rani Saputra,Pria,1985,Makassar,Sulawesi Selatan,2023-08-04,Basic
C26076,Fitri Pratama,Pria,1996,Tangerang,Banten,2023-04-02,Silver
C26077,Andi Permana,Pria,2003,Malang,Jawa Timur,2023-12-13,Basic
C26078,Agus Permana,Pria,1996,Bogor,Jawa Barat,2023-03-27,Basic
C26079,Citra Hidayat,Wanita,1975,Bogor,Jawa Barat,2024-06-05,Basic
C26080,Putri Utami,Pria,1973,Semarang,Jawa Tengah,2023-10-15,Basic
C26081,Putri Firmansyah,Pria,1983,Jakarta Barat,DKI Jakarta,2024-07-23,Silver
C26082,Budi Rahayu,Wanita,1975,Bekasi,Jawa Barat,2024-06-23,Gold
C26083,Ayu Firmansyah,Pria,1998,Tangerang Selatan,Banten,2023-08-29,Silver
C26084,Yoga Nugroho,Pria,1991,Denpasar,Bali,2022-08-07,Basic
C26085,Nurul Saputra,Wanita,1998,Tangerang Selatan,Banten,2024-02-24,Basic
